lojista_id;nome_fantasia;segmento;porte;plano_taxa;uf;cidade;regiao;data_cadastro
1102;Center Real 1102;Moda e Beleza;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-11-15
1103;Boutique Horizonte 1103;Varejo;MEI;Standard;BA;Salvador;Nordeste;2023-03-10
1104;Studio Express 1104;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2021-12-07
1105;Empório Aurora 1105;Serviços;Pequena;Standard;SP;São Paulo;Sudeste;2021-08-25
1106;Mercadinho Bella 1106;Serviços;MEI;Standard;GO;Goiânia;Centro-Oeste;2022-03-20
1107;Clínica Nova Era 1107;Moda e Beleza;Média;Premium;SP;Ribeirão Preto;Sudeste;2023-12-11
1108;Center Vitória 1108;Varejo;MEI;Standard;RJ;Rio de Janeiro;Sudeste;2021-11-10
1109;Restaurante Express 1109;Varejo;Média;Standard;RS;Porto Alegre;Sul;2022-09-28
1110;Mercadinho Nova Era 1110;Saúde;MEI;Standard;GO;Anápolis;Centro-Oeste;2021-01-10
1111;Boutique Aurora 1111;Varejo;MEI;Standard;SP;Santos;Sudeste;2023-03-03
1112;Clínica Central 1112;Serviços;Pequena;Standard;SP;São Paulo;Sudeste;2023-05-11
1113;Center Express 1113;Alimentação;Pequena;Standard;SP;São Paulo;Sudeste;2024-03-22
1114;Empório Nova Era 1114;Varejo;MEI;Standard;MG;Juiz de Fora;Sudeste;2023-09-09
1115;Bar Aurora 1115;Varejo;MEI;Standard;BA;Salvador;Nordeste;2024-01-03
1116;Ateliê Real 1116;Alimentação;Média;Premium;SC;Joinville;Sul;2022-11-12
1117;Bar Bella 1117;Serviços;Pequena;Standard;GO;Goiânia;Centro-Oeste;2024-01-09
1118;Point Prime 1118;Serviços;MEI;Standard;RJ;Niterói;Sudeste;2022-09-01
1119;Mercadinho Familia 1119;Varejo;MEI;Standard;GO;Anápolis;Centro-Oeste;2021-11-27
1120;Padaria Horizonte 1120;Varejo;Média;Premium;MT;Cuiabá;Centro-Oeste;2021-10-05
1121;Mercadinho Popular 1121;Varejo;MEI;Standard;SP;Campinas;Sudeste;2022-08-12
1122;Restaurante Bella 1122;Varejo;Pequena;Standard;RO;Porto Velho;Norte;2021-12-10
1123;Clínica Bom Preço 1123;Varejo;MEI;Standard;AM;Manaus;Norte;2023-12-16
1124;Oficina Bella 1124;Varejo;MEI;Standard;MA;São Luís;Nordeste;2021-06-18
1125;Salão Aurora 1125;Varejo;MEI;Standard;SC;Blumenau;Sul;2024-06-22
1126;Studio Express 1126;Educação;MEI;Standard;SP;Santos;Sudeste;2022-02-27
1127;Mercadinho Nova Era 1127;Varejo;MEI;Standard;MG;Juiz de Fora;Sudeste;2022-08-01
1128;Empório Popular 1128;Alimentação;Grande;Standard;ES;Vila Velha;Sudeste;2022-04-26
1129;Boutique Central 1129;Varejo;MEI;Premium;PR;Maringá;Sul;2024-03-23
1130;Mercadinho Vitória 1130;Alimentação;MEI;Premium;SC;Florianópolis;Sul;2021-09-02
1131;Restaurante Estrela 1131;Moda e Beleza;MEI;Premium;MG;Juiz de Fora;Sudeste;2024-03-07
1132;Bar Estrela 1132;Saúde;MEI;Standard;MG;Uberlândia;Sudeste;2022-02-11
1133;Studio do Bairro 1133;Serviços;Pequena;Standard;RO;Porto Velho;Norte;2023-04-29
1134;Salão Central 1134;Serviços;MEI;Standard;GO;Goiânia;Centro-Oeste;2024-03-04
1135;Restaurante Bom Preço 1135;Moda e Beleza;MEI;Standard;RS;Porto Alegre;Sul;2024-02-25
1136;Mercadinho Prime 1136;Moda e Beleza;MEI;Standard;PR;Curitiba;Sul;2022-02-08
1137;Oficina Vitória 1137;Educação;MEI;Premium;PE;Olinda;Nordeste;2021-09-09
1138;Oficina Real 1138;Varejo;MEI;Standard;PE;Olinda;Nordeste;2023-04-22
1139;Boutique Express 1139;Alimentação;MEI;Standard;RJ;Niterói;Sudeste;2023-03-27
1140;Point Popular 1140;Varejo;Média;Enterprise;MG;Belo Horizonte;Sudeste;2021-02-28
1141;Studio Popular 1141;Varejo;MEI;Standard;RJ;Duque de Caxias;Sudeste;2022-05-19
1142;Center Familia 1142;Varejo;MEI;Standard;PR;Curitiba;Sul;2024-05-08
1143;Oficina Nova Era 1143;Serviços;MEI;Standard;PB;João Pessoa;Nordeste;2023-11-09
1144;Clínica Horizonte 1144;Moda e Beleza;Média;Standard;RJ;Rio de Janeiro;Sudeste;2024-07-24
1145;Bar Prime 1145;Varejo;Pequena;Standard;MT;Cuiabá;Centro-Oeste;2024-10-06
1146;Boutique Aurora 1146;Varejo;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-10-26
1147;Loja Popular 1147;Alimentação;MEI;Enterprise;SC;Florianópolis;Sul;2022-11-11
1148;Empório Express 1148;Alimentação;Pequena;Premium;SP;Santos;Sudeste;2024-08-07
1149;Espaço Central 1149;Saúde;MEI;Standard;MG;Uberlândia;Sudeste;2023-06-16
1150;Clínica Nova Era 1150;Moda e Beleza;MEI;Standard;RS;Porto Alegre;Sul;2023-09-30
1151;Ateliê Prime 1151;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2024-09-21
1152;Casa Nova Era 1152;Alimentação;MEI;Standard;RS;Porto Alegre;Sul;2023-01-10
1153;Mercadinho Central 1153;Moda e Beleza;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-09-24
1154;Studio Horizonte 1154;Serviços;Pequena;Standard;SC;Joinville;Sul;2024-06-05
1155;Studio Bella 1155;Moda e Beleza;Grande;Standard;BA;Salvador;Nordeste;2022-01-11
1156;Mercadinho Popular 1156;Serviços;MEI;Standard;PE;Recife;Nordeste;2022-04-27
1157;Salão Real 1157;Alimentação;MEI;Standard;SP;Campinas;Sudeste;2024-10-07
1158;Boutique Vitória 1158;Varejo;MEI;Standard;MS;Campo Grande;Centro-Oeste;2021-03-14
1159;Casa Central 1159;Outros;Média;Standard;SP;São Paulo;Sudeste;2023-03-19
1160;Bar Horizonte 1160;Varejo;MEI;Standard;MG;Belo Horizonte;Sudeste;2022-09-20
1161;Loja Vitória 1161;Serviços;MEI;Standard;SP;Campinas;Sudeste;2022-08-23
1162;Studio Bella 1162;Varejo;MEI;Standard;MG;Uberlândia;Sudeste;2022-11-04
1163;Empório Popular 1163;Moda e Beleza;Média;Standard;SP;Ribeirão Preto;Sudeste;2022-04-04
1164;Salão Familia 1164;Serviços;MEI;Standard;BA;Feira de Santana;Nordeste;2022-07-21
1165;Salão Bom Preço 1165;Serviços;MEI;Standard;MG;Belo Horizonte;Sudeste;2021-06-03
1166;Center Real 1166;Alimentação;Pequena;Standard;RJ;Niterói;Sudeste;2022-03-05
1167;Center Prime 1167;Varejo;Pequena;Standard;SP;Campinas;Sudeste;2023-07-06
1168;Bar Vitória 1168;Moda e Beleza;Pequena;Premium;RJ;Niterói;Sudeste;2021-03-28
1169;Empório São José 1169;Alimentação;MEI;Standard;SC;Florianópolis;Sul;2024-10-17
1170;Mercadinho Bom Preço 1170;Varejo;Média;Standard;SC;Blumenau;Sul;2023-06-30
1171;Padaria Nova Era 1171;Alimentação;Média;Premium;SP;Santos;Sudeste;2021-07-16
1172;Empório Central 1172;Moda e Beleza;Pequena;Premium;DF;Brasília;Centro-Oeste;2022-11-18
1173;Salão Popular 1173;Saúde;MEI;Premium;MG;Uberlândia;Sudeste;2023-11-05
1174;Point Bom Preço 1174;Outros;MEI;Enterprise;BA;Feira de Santana;Nordeste;2021-09-06
1175;Mercadinho Bom Preço 1175;Varejo;MEI;Premium;MG;Juiz de Fora;Sudeste;2023-04-30
1176;Casa Nova Era 1176;Serviços;MEI;Standard;RJ;Duque de Caxias;Sudeste;2023-02-16
1177;Padaria do Bairro 1177;Serviços;Pequena;Standard;GO;Anápolis;Centro-Oeste;2022-01-30
1178;Clínica Vitória 1178;Varejo;MEI;Standard;SP;Ribeirão Preto;Sudeste;2024-10-18
1179;Salão Prime 1179;Saúde;MEI;Standard;RS;Caxias do Sul;Sul;2022-05-19
1180;Casa Real 1180;Alimentação;MEI;Standard;RO;Porto Velho;Norte;2023-06-04
1181;Mercadinho Bella 1181;Varejo;MEI;Standard;MG;Juiz de Fora;Sudeste;2023-08-29
1182;Empório Horizonte 1182;Varejo;Média;Standard;MG;Uberlândia;Sudeste;2022-04-28
1183;Clínica Horizonte 1183;Varejo;Pequena;Premium;RJ;Niterói;Sudeste;2022-05-06
1184;Center Central 1184;Varejo;Pequena;Premium;SP;Campinas;Sudeste;2021-02-27
1185;Mercadinho Prime 1185;Alimentação;Pequena;Premium;MG;Belo Horizonte;Sudeste;2022-01-31
1186;Mercadinho São José 1186;Alimentação;Pequena;Standard;SP;São Paulo;Sudeste;2021-12-12
1187;Clínica Vitória 1187;Moda e Beleza;MEI;Standard;RS;Caxias do Sul;Sul;2023-09-03
1188;Center Express 1188;Serviços;MEI;Standard;GO;Goiânia;Centro-Oeste;2021-03-01
1189;Clínica Vitória 1189;Saúde;Pequena;Standard;BA;Feira de Santana;Nordeste;2022-10-29
1190;Clínica São José 1190;Serviços;Pequena;Premium;PE;Recife;Nordeste;2024-07-01
1191;Point Aurora 1191;Serviços;MEI;Standard;MS;Campo Grande;Centro-Oeste;2022-02-06
1192;Ateliê Popular 1192;Varejo;MEI;Premium;RS;Caxias do Sul;Sul;2024-02-20
1193;Empório Central 1193;Outros;MEI;Premium;GO;Anápolis;Centro-Oeste;2021-03-03
1194;Mercadinho São José 1194;Varejo;Grande;Standard;RJ;Rio de Janeiro;Sudeste;2024-03-04
1195;Casa do Bairro 1195;Serviços;Pequena;Standard;SC;Florianópolis;Sul;2023-10-27
1196;Casa Real 1196;Moda e Beleza;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-10-07
1197;Espaço Real 1197;Varejo;MEI;Premium;CE;Fortaleza;Nordeste;2023-07-15
1198;Oficina Bella 1198;Alimentação;Média;Standard;SP;Campinas;Sudeste;2021-05-01
1199;Espaço São José 1199;Outros;MEI;Standard;MG;Belo Horizonte;Sudeste;2023-05-14
1200;Espaço Horizonte 1200;Alimentação;Pequena;Standard;RJ;Duque de Caxias;Sudeste;2022-07-30
1201;Clínica Central 1201;Varejo;MEI;Standard;BA;Salvador;Nordeste;2021-06-19
1202;Salão São José 1202;Alimentação;MEI;Standard;BA;Feira de Santana;Nordeste;2023-02-13
1203;Oficina Prime 1203;Varejo;Pequena;Standard;MA;São Luís;Nordeste;2023-04-11
1204;Espaço Popular 1204;Alimentação;MEI;Enterprise;BA;Feira de Santana;Nordeste;2021-09-22
1205;Padaria Bom Preço 1205;Alimentação;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-12-05
1206;Center Estrela 1206;Educação;Pequena;Enterprise;SP;Santos;Sudeste;2024-01-04
1207;Mercadinho Bom Preço 1207;Educação;Pequena;Standard;MA;São Luís;Nordeste;2021-01-16
1208;Salão Prime 1208;Alimentação;Pequena;Standard;RS;Porto Alegre;Sul;2022-09-12
1209;Espaço Popular 1209;Varejo;Média;Standard;MA;São Luís;Nordeste;2021-04-14
1210;Salão Aurora 1210;Moda e Beleza;Pequena;Enterprise;CE;Fortaleza;Nordeste;2021-06-30
1211;Empório Popular 1211;Moda e Beleza;MEI;Standard;RJ;Duque de Caxias;Sudeste;2023-07-18
1212;Mercadinho Bom Preço 1212;Serviços;Pequena;Standard;SP;Santos;Sudeste;2022-09-16
1213;Padaria Popular 1213;Serviços;MEI;Standard;DF;Brasília;Centro-Oeste;2022-08-29
1214;Loja Express 1214;Serviços;MEI;Standard;SP;Santos;Sudeste;2021-09-26
1215;Oficina Popular 1215;Varejo;Pequena;Premium;PE;Olinda;Nordeste;2022-10-11
1216;Loja Aurora 1216;Varejo;Pequena;Standard;PR;Maringá;Sul;2021-07-17
1217;Bar Bella 1217;Varejo;Pequena;Standard;DF;Brasília;Centro-Oeste;2024-07-12
1218;Point Express 1218;Serviços;Grande;Standard;ES;Vila Velha;Sudeste;2021-10-21
1219;Clínica Prime 1219;Alimentação;MEI;Premium;SP;São Paulo;Sudeste;2021-12-31
1220;Casa Bella 1220;Varejo;MEI;Premium;GO;Goiânia;Centro-Oeste;2024-06-30
1221;Bar Estrela 1221;Serviços;MEI;Standard;RJ;Niterói;Sudeste;2022-10-07
1222;Center Vitória 1222;Outros;MEI;Standard;SP;Ribeirão Preto;Sudeste;2024-04-18
1223;Padaria Vitória 1223;Varejo;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-10-15
1224;Clínica do Bairro 1224;Alimentação;MEI;Standard;GO;Anápolis;Centro-Oeste;2023-05-26
1225;Studio Aurora 1225;Serviços;MEI;Standard;CE;Juazeiro do Norte;Nordeste;2021-05-03
1226;Mercadinho Popular 1226;Varejo;Grande;Standard;RJ;Niterói;Sudeste;2022-10-17
1227;Loja Horizonte 1227;Varejo;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-02-05
1228;Ateliê Bella 1228;Serviços;MEI;Premium;MG;Belo Horizonte;Sudeste;2021-12-16
1229;Boutique Central 1229;Varejo;Média;Premium;RJ;Niterói;Sudeste;2023-10-18
1230;Oficina Popular 1230;Alimentação;MEI;Premium;PB;João Pessoa;Nordeste;2022-04-26
1231;Center Estrela 1231;Alimentação;Pequena;Standard;PE;Olinda;Nordeste;2023-11-06
1232;Loja Real 1232;Serviços;Pequena;Standard;PA;Belém;Norte;2021-01-02
1233;Padaria Estrela 1233;Alimentação;Grande;Standard;SC;Blumenau;Sul;2023-12-10
1234;Restaurante Bom Preço 1234;Alimentação;MEI;Standard;ES;Vitória;Sudeste;2023-07-28
1235;Restaurante Popular 1235;Serviços;Média;Standard;SP;Campinas;Sudeste;2023-02-23
1236;Studio Real 1236;Varejo;Média;Standard;RS;Porto Alegre;Sul;2022-04-11
1237;Point Nova Era 1237;Varejo;Média;Standard;SP;Campinas;Sudeste;2023-05-13
1238;Ateliê Prime 1238;Varejo;Média;Standard;SP;Santos;Sudeste;2023-07-16
1239;Studio Bella 1239;Alimentação;Média;Standard;SP;Campinas;Sudeste;2021-01-07
1240;Padaria Popular 1240;Serviços;Média;Premium;AM;Manaus;Norte;2021-06-29
1241;Clínica Bella 1241;Alimentação;MEI;Premium;BA;Salvador;Nordeste;2023-10-31
1242;Loja Prime 1242;Serviços;MEI;Standard;DF;Brasília;Centro-Oeste;2023-09-30
1243;Point Central 1243;Alimentação;Pequena;Standard;RS;Caxias do Sul;Sul;2023-03-16
1244;Point Popular 1244;Serviços;Média;Standard;SC;Florianópolis;Sul;2021-01-14
1245;Ateliê Central 1245;Alimentação;MEI;Standard;SC;Blumenau;Sul;2022-02-10
1246;Studio Prime 1246;Serviços;MEI;Standard;MT;Cuiabá;Centro-Oeste;2024-06-09
1247;Padaria Familia 1247;Alimentação;Pequena;Standard;SC;Joinville;Sul;2022-09-25
1248;Boutique Central 1248;Serviços;Pequena;Standard;RJ;Duque de Caxias;Sudeste;2023-09-22
1249;Salão Popular 1249;Moda e Beleza;Pequena;Standard;MG;Juiz de Fora;Sudeste;2023-06-04
1250;Salão Real 1250;Serviços;Pequena;Standard;RJ;Niterói;Sudeste;2022-09-12
1251;Bar Bella 1251;Saúde;Pequena;Standard;RS;Porto Alegre;Sul;2023-06-18
1252;Bar Familia 1252;Varejo;MEI;Standard;MG;Uberlândia;Sudeste;2022-03-01
1253;Mercadinho Aurora 1253;Serviços;MEI;Premium;SP;Santos;Sudeste;2022-11-17
1254;Empório Popular 1254;Alimentação;Pequena;Premium;SC;Joinville;Sul;2021-03-09
1255;Studio Central 1255;Serviços;MEI;Standard;MG;Juiz de Fora;Sudeste;2024-02-27
1256;Clínica Horizonte 1256;Varejo;Média;Standard;MG;Juiz de Fora;Sudeste;2021-04-24
1257;Restaurante Horizonte 1257;Alimentação;MEI;Standard;SC;Blumenau;Sul;2023-09-16
1258;Empório Aurora 1258;Varejo;Pequena;Standard;CE;Fortaleza;Nordeste;2024-06-29
1259;Restaurante do Bairro 1259;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2024-10-21
1260;Mercadinho Familia 1260;Moda e Beleza;Pequena;Premium;SP;Ribeirão Preto;Sudeste;2023-09-01
1261;Loja Nova Era 1261;Moda e Beleza;MEI;Standard;RS;Caxias do Sul;Sul;2021-11-17
1262;Espaço Central 1262;Varejo;MEI;Premium;MT;Cuiabá;Centro-Oeste;2022-12-23
1263;Center Popular 1263;Moda e Beleza;MEI;Standard;MG;Uberlândia;Sudeste;2023-11-12
1264;Point Popular 1264;Varejo;MEI;Standard;MG;Belo Horizonte;Sudeste;2023-03-29
1265;Restaurante Central 1265;Moda e Beleza;MEI;Standard;PE;Recife;Nordeste;2021-12-04
1266;Point Aurora 1266;Saúde;MEI;Standard;GO;Anápolis;Centro-Oeste;2023-01-18
1267;Boutique Real 1267;Moda e Beleza;MEI;Premium;MT;Cuiabá;Centro-Oeste;2021-03-03
1268;Loja Nova Era 1268;Saúde;MEI;Standard;SP;São Paulo;Sudeste;2021-05-17
1269;Oficina Aurora 1269;Moda e Beleza;MEI;Standard;MT;Cuiabá;Centro-Oeste;2023-01-30
1270;Bar Vitória 1270;Outros;Pequena;Standard;SC;Joinville;Sul;2023-12-17
1271;Restaurante Central 1271;Moda e Beleza;Grande;Standard;SP;São Paulo;Sudeste;2024-09-25
1272;Espaço Popular 1272;Varejo;MEI;Premium;PE;Olinda;Nordeste;2021-05-21
1273;Studio São José 1273;Moda e Beleza;Pequena;Standard;CE;Fortaleza;Nordeste;2022-08-01
1274;Ateliê Aurora 1274;Varejo;Média;Standard;RJ;Rio de Janeiro;Sudeste;2024-06-21
1275;Restaurante Prime 1275;Varejo;Média;Standard;MT;Cuiabá;Centro-Oeste;2024-09-09
1276;Padaria São José 1276;Alimentação;Pequena;Standard;MS;Campo Grande;Centro-Oeste;2023-07-24
1277;Empório Popular 1277;Moda e Beleza;Pequena;Standard;CE;Juazeiro do Norte;Nordeste;2021-01-05
1278;Salão Popular 1278;Outros;Média;Standard;DF;Brasília;Centro-Oeste;2021-09-14
1279;Salão Bella 1279;Saúde;Pequena;Standard;MG;Juiz de Fora;Sudeste;2022-03-31
1280;Oficina Estrela 1280;Alimentação;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-05-03
1281;Empório Estrela 1281;Educação;Pequena;Premium;SP;Campinas;Sudeste;2024-02-24
1282;Boutique Vitória 1282;Alimentação;Pequena;Standard;MG;Uberlândia;Sudeste;2022-10-20
1283;Casa Real 1283;Moda e Beleza;Média;Standard;PE;Olinda;Nordeste;2024-10-05
1284;Ateliê Prime 1284;Varejo;Pequena;Standard;SP;Santos;Sudeste;2023-01-08
1285;Studio Aurora 1285;Varejo;Grande;Enterprise;BA;Feira de Santana;Nordeste;2021-09-14
1286;Espaço Prime 1286;Varejo;Pequena;Premium;GO;Goiânia;Centro-Oeste;2022-10-13
1287;Oficina Prime 1287;Moda e Beleza;MEI;Premium;MA;São Luís;Nordeste;2021-06-12
1288;Loja Express 1288;Varejo;Pequena;Standard;SP;Ribeirão Preto;Sudeste;2023-08-25
1289;Point Vitória 1289;Educação;Pequena;Standard;PR;Londrina;Sul;2024-05-31
1290;Padaria Horizonte 1290;Saúde;MEI;Standard;RS;Caxias do Sul;Sul;2022-08-03
1291;Empório do Bairro 1291;Saúde;Pequena;Standard;BA;Feira de Santana;Nordeste;2022-04-18
1292;Loja Prime 1292;Varejo;Pequena;Premium;PR;Curitiba;Sul;2023-11-23
1293;Salão Popular 1293;Moda e Beleza;MEI;Standard;PR;Maringá;Sul;2022-04-13
1294;Casa Popular 1294;Serviços;Pequena;Premium;MG;Juiz de Fora;Sudeste;2022-05-06
1295;Point Aurora 1295;Alimentação;MEI;Standard;SP;Campinas;Sudeste;2023-10-17
1296;Mercadinho Bella 1296;Moda e Beleza;Pequena;Standard;PR;Curitiba;Sul;2021-12-14
1297;Empório Vitória 1297;Serviços;MEI;Standard;RJ;Niterói;Sudeste;2024-06-25
1298;Point Prime 1298;Alimentação;MEI;Standard;PR;Londrina;Sul;2024-05-07
1299;Bar do Bairro 1299;Varejo;MEI;Standard;RJ;Niterói;Sudeste;2021-05-28
1300;Studio Bom Preço 1300;Varejo;MEI;Premium;DF;Brasília;Centro-Oeste;2024-05-28
1301;Mercadinho Real 1301;Moda e Beleza;MEI;Standard;RO;Porto Velho;Norte;2022-08-20
1302;Bar Popular 1302;Serviços;MEI;Standard;MA;São Luís;Nordeste;2021-03-02
1303;Clínica Real 1303;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-08-30
1304;Boutique Estrela 1304;Alimentação;Pequena;Premium;RS;Porto Alegre;Sul;2023-10-25
1305;Ateliê Bella 1305;Varejo;Pequena;Standard;SP;São Paulo;Sudeste;2023-03-18
1306;Empório Popular 1306;Varejo;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-06-17
1307;Mercadinho Bom Preço 1307;Saúde;MEI;Standard;SP;Campinas;Sudeste;2021-10-27
1308;Point Prime 1308;Outros;MEI;Standard;CE;Fortaleza;Nordeste;2021-11-09
1309;Restaurante do Bairro 1309;Varejo;Pequena;Standard;RJ;Duque de Caxias;Sudeste;2021-06-14
1310;Casa Familia 1310;Alimentação;Pequena;Standard;SC;Florianópolis;Sul;2024-09-14
1311;Center São José 1311;Varejo;Pequena;Standard;CE;Fortaleza;Nordeste;2024-09-05
1312;Mercadinho Prime 1312;Varejo;MEI;Premium;PB;João Pessoa;Nordeste;2021-03-27
1313;Boutique Nova Era 1313;Moda e Beleza;Pequena;Standard;ES;Vila Velha;Sudeste;2023-03-23
1314;Clínica Familia 1314;Outros;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-02-13
1315;Point Familia 1315;Varejo;Pequena;Premium;RJ;Niterói;Sudeste;2024-05-19
1316;Salão São José 1316;Alimentação;MEI;Standard;GO;Anápolis;Centro-Oeste;2023-12-24
1317;Casa do Bairro 1317;Alimentação;MEI;Standard;PE;Recife;Nordeste;2022-12-02
1318;Ateliê Prime 1318;Moda e Beleza;MEI;Enterprise;MA;São Luís;Nordeste;2024-02-21
1319;Padaria Central 1319;Alimentação;MEI;Standard;SP;São Paulo;Sudeste;2021-11-16
1320;Boutique Bom Preço 1320;Alimentação;Pequena;Premium;SP;Santos;Sudeste;2023-02-13
1321;Boutique Prime 1321;Serviços;MEI;Premium;BA;Feira de Santana;Nordeste;2024-06-02
1322;Ateliê Express 1322;Varejo;Pequena;Standard;RJ;Duque de Caxias;Sudeste;2021-02-22
1323;Mercadinho Vitória 1323;Alimentação;MEI;Standard;RS;Porto Alegre;Sul;2024-03-10
1324;Salão Bom Preço 1324;Serviços;MEI;Standard;MG;Belo Horizonte;Sudeste;2021-03-05
1325;Espaço Estrela 1325;Alimentação;MEI;Standard;RS;Caxias do Sul;Sul;2024-10-08
1326;Padaria Prime 1326;Serviços;MEI;Premium;RJ;Rio de Janeiro;Sudeste;2022-11-28
1327;Restaurante Nova Era 1327;Serviços;Pequena;Standard;RJ;Niterói;Sudeste;2022-06-28
1328;Empório São José 1328;Outros;Média;Standard;PR;Londrina;Sul;2021-03-07
1329;Oficina Estrela 1329;Alimentação;MEI;Standard;PE;Recife;Nordeste;2024-06-22
1330;Mercadinho Bom Preço 1330;Moda e Beleza;MEI;Standard;PR;Maringá;Sul;2022-12-02
1331;Padaria Vitória 1331;Varejo;MEI;Enterprise;MG;Juiz de Fora;Sudeste;2024-08-26
1332;Ateliê Aurora 1332;Serviços;Média;Premium;SP;Santos;Sudeste;2022-11-08
1333;Center Prime 1333;Alimentação;Pequena;Premium;SC;Florianópolis;Sul;2021-03-30
1334;Padaria Popular 1334;Alimentação;MEI;Standard;MA;São Luís;Nordeste;2024-04-19
1335;Center Bom Preço 1335;Varejo;MEI;Standard;SP;Santos;Sudeste;2024-10-05
1336;Loja Express 1336;Moda e Beleza;Pequena;Premium;CE;Juazeiro do Norte;Nordeste;2024-04-09
1337;Mercadinho Estrela 1337;Serviços;MEI;Standard;SP;Santos;Sudeste;2024-10-18
1338;Restaurante Horizonte 1338;Saúde;Média;Enterprise;MA;São Luís;Nordeste;2021-08-07
1339;Clínica Prime 1339;Varejo;Média;Premium;MT;Cuiabá;Centro-Oeste;2021-05-28
1340;Bar Aurora 1340;Varejo;Média;Standard;SP;Santos;Sudeste;2024-05-03
1341;Padaria Bella 1341;Alimentação;MEI;Standard;MG;Belo Horizonte;Sudeste;2024-07-04
1342;Padaria Vitória 1342;Educação;MEI;Standard;GO;Goiânia;Centro-Oeste;2024-10-22
1343;Studio Aurora 1343;Alimentação;MEI;Premium;MG;Belo Horizonte;Sudeste;2024-02-23
1344;Salão do Bairro 1344;Alimentação;MEI;Standard;PR;Maringá;Sul;2024-10-26
1345;Restaurante Bella 1345;Alimentação;MEI;Standard;RJ;Niterói;Sudeste;2021-03-18
1346;Espaço Express 1346;Varejo;MEI;Standard;SP;Campinas;Sudeste;2024-04-02
1347;Restaurante São José 1347;Moda e Beleza;Média;Standard;SC;Joinville;Sul;2024-05-15
1348;Espaço Real 1348;Alimentação;MEI;Premium;SP;Ribeirão Preto;Sudeste;2022-07-18
1349;Center Horizonte 1349;Varejo;MEI;Standard;PR;Maringá;Sul;2022-04-12
1350;Padaria Real 1350;Varejo;MEI;Premium;SP;São Paulo;Sudeste;2024-07-09
1351;Center Real 1351;Serviços;MEI;Standard;PR;Maringá;Sul;2021-05-31
1352;Casa Familia 1352;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2024-04-12
1353;Point Horizonte 1353;Moda e Beleza;MEI;Standard;SP;Santos;Sudeste;2024-04-04
1354;Center Familia 1354;Varejo;MEI;Standard;BA;Salvador;Nordeste;2022-05-03
1355;Espaço São José 1355;Outros;MEI;Standard;RS;Porto Alegre;Sul;2021-03-18
1356;Restaurante Nova Era 1356;Varejo;MEI;Standard;RS;Caxias do Sul;Sul;2023-01-23
1357;Padaria Nova Era 1357;Moda e Beleza;MEI;Enterprise;PB;João Pessoa;Nordeste;2021-11-28
1358;Empório do Bairro 1358;Alimentação;Pequena;Standard;SP;São Paulo;Sudeste;2024-10-02
1359;Clínica Bella 1359;Varejo;Média;Standard;MG;Belo Horizonte;Sudeste;2021-04-14
1360;Point Bella 1360;Varejo;Média;Standard;MG;Uberlândia;Sudeste;2023-12-03
