maquininha_id;lojista_id;modelo;data_ativacao;status
1462;1091;Modelo Chip Básico;2022-10-03;Ativa
1463;1092;Modelo Pro c/ Impressora;2021-11-01;Ativa
1464;1093;Modelo Pro c/ Impressora;2023-04-06;Bloqueada
1465;1094;Modelo Smart Android;2024-07-15;Bloqueada
1466;1095;Modelo Chip Básico;2023-07-22;Inativa
1467;1096;Modelo Smart Android;2022-11-20;Ativa
1468;1096;Modelo Chip Básico;2022-11-20;Inativa
1469;1097;Modelo Chip Básico;2024-01-04;Bloqueada
1470;1098;Modelo Chip Básico;2022-06-02;Ativa
1471;1099;Modelo Smart Android;2023-02-19;Ativa
1472;1099;Modelo Pro c/ Impressora;2023-02-17;Inativa
1473;1100;Modelo Pro c/ Impressora;2024-01-27;Ativa
1474;1101;Modelo Pro c/ Impressora;2023-06-04;Inativa
1475;1102;Modelo Smart Android;2021-11-22;Ativa
1476;1103;Modelo Chip Básico;2023-03-23;Ativa
1477;1104;Modelo Pro c/ Impressora;2021-12-12;Ativa
1478;1105;Modelo Smart Android;2021-09-06;Ativa
1479;1105;Modelo Smart Android;2021-09-08;Ativa
1480;1106;Modelo Chip Básico;2022-03-22;Ativa
1481;1107;Modelo Pro c/ Impressora;2023-12-16;Ativa
1482;1107;Modelo Pro c/ Impressora;2023-12-17;Bloqueada
1483;1108;Modelo Chip Básico;2021-11-24;Ativa
1484;1109;Modelo Pro c/ Impressora;2022-10-08;Ativa
1485;1109;Modelo Pro c/ Impressora;2022-10-09;Ativa
1486;1110;Modelo Chip Básico;2021-01-21;Bloqueada
1487;1111;Modelo Chip Básico;2023-03-11;Ativa
1488;1112;Modelo Pro c/ Impressora;2023-05-13;Ativa
1489;1112;Modelo Chip Básico;2023-05-25;Ativa
1490;1113;Modelo Chip Básico;2024-04-04;Ativa
1491;1114;Modelo Chip Básico;2023-09-22;Ativa
1492;1115;Modelo Chip Básico;2024-01-17;Ativa
1493;1116;Modelo Pro c/ Impressora;2022-11-21;Ativa
1494;1116;Modelo Pro c/ Impressora;2022-11-14;Bloqueada
1495;1117;Modelo Pro c/ Impressora;2024-01-23;Ativa
1496;1118;Modelo Chip Básico;2022-09-14;Ativa
1497;1119;Modelo Chip Básico;2021-11-29;Ativa
1498;1120;Modelo Chip Básico;2021-10-10;Ativa
1499;1121;Modelo Chip Básico;2022-08-21;Ativa
1500;1122;Modelo Smart Android;2021-12-18;Ativa
1501;1123;Modelo Smart Android;2023-12-30;Ativa
1502;1124;Modelo Smart Android;2021-06-27;Inativa
1503;1125;Modelo Chip Básico;2024-07-01;Ativa
1504;1126;Modelo Pro c/ Impressora;2022-02-28;Ativa
1505;1127;Modelo Chip Básico;2022-08-10;Bloqueada
1506;1128;Modelo Smart Android;2022-05-06;Bloqueada
1507;1128;Modelo Smart Android;2022-05-08;Inativa
1508;1128;Modelo Pro c/ Impressora;2022-05-06;Ativa
1509;1128;Modelo Pro c/ Impressora;2022-05-09;Inativa
1510;1128;Modelo Pro c/ Impressora;2022-04-27;Bloqueada
1511;1129;Modelo Smart Android;2024-03-24;Inativa
1512;1130;Modelo Pro c/ Impressora;2021-09-11;Ativa
1513;1131;Modelo Pro c/ Impressora;2024-03-09;Ativa
1514;1132;Modelo Pro c/ Impressora;2022-02-16;Ativa
1515;1133;Modelo Pro c/ Impressora;2023-05-07;Ativa
1516;1133;Modelo Pro c/ Impressora;2023-05-13;Ativa
1517;1134;Modelo Smart Android;2024-03-15;Bloqueada
1518;1135;Modelo Pro c/ Impressora;2024-02-27;Ativa
1519;1136;Modelo Chip Básico;2022-02-19;Bloqueada
1520;1137;Modelo Smart Android;2021-09-10;Ativa
1521;1138;Modelo Pro c/ Impressora;2023-05-06;Ativa
1522;1139;Modelo Chip Básico;2023-04-06;Bloqueada
1523;1140;Modelo Smart Android;2021-03-13;Ativa
1524;1140;Modelo Pro c/ Impressora;2021-03-02;Ativa
1525;1141;Modelo Pro c/ Impressora;2022-06-01;Bloqueada
1526;1142;Modelo Pro c/ Impressora;2024-05-14;Inativa
1527;1143;Modelo Pro c/ Impressora;2023-11-09;Ativa
1528;1144;Modelo Chip Básico;2024-07-24;Ativa
1529;1144;Modelo Pro c/ Impressora;2024-07-31;Ativa
1530;1144;Modelo Chip Básico;2024-07-24;Ativa
1531;1145;Modelo Chip Básico;2024-10-17;Ativa
1532;1145;Modelo Pro c/ Impressora;2024-10-15;Ativa
1533;1146;Modelo Pro c/ Impressora;2022-11-01;Inativa
1534;1147;Modelo Pro c/ Impressora;2022-11-21;Ativa
1535;1148;Modelo Chip Básico;2024-08-09;Ativa
1536;1148;Modelo Pro c/ Impressora;2024-08-21;Ativa
1537;1149;Modelo Chip Básico;2023-06-29;Ativa
1538;1150;Modelo Pro c/ Impressora;2023-10-13;Ativa
1539;1151;Modelo Smart Android;2024-09-25;Ativa
1540;1152;Modelo Chip Básico;2023-01-17;Ativa
1541;1153;Modelo Chip Básico;2022-10-02;Bloqueada
1542;1154;Modelo Smart Android;2024-06-19;Ativa
1543;1155;Modelo Smart Android;2022-01-22;Ativa
1544;1155;Modelo Smart Android;2022-01-18;Ativa
1545;1155;Modelo Smart Android;2022-01-18;Ativa
1546;1155;Modelo Chip Básico;2022-01-22;Bloqueada
1547;1156;Modelo Pro c/ Impressora;2022-05-02;Bloqueada
1548;1157;Modelo Chip Básico;2024-10-12;Ativa
1549;1158;Modelo Pro c/ Impressora;2021-03-21;Ativa
1550;1159;Modelo Pro c/ Impressora;2023-03-30;Ativa
1551;1160;Modelo Pro c/ Impressora;2022-09-24;Ativa
1552;1161;Modelo Smart Android;2022-08-24;Ativa
1553;1162;Modelo Pro c/ Impressora;2022-11-16;Bloqueada
1554;1163;Modelo Chip Básico;2022-04-13;Ativa
1555;1163;Modelo Smart Android;2022-04-10;Ativa
1556;1164;Modelo Chip Básico;2022-08-01;Ativa
1557;1165;Modelo Pro c/ Impressora;2021-06-16;Inativa
1558;1166;Modelo Chip Básico;2022-03-07;Ativa
1559;1167;Modelo Chip Básico;2023-07-11;Ativa
1560;1168;Modelo Pro c/ Impressora;2021-04-08;Ativa
1561;1169;Modelo Pro c/ Impressora;2024-10-17;Inativa
1562;1170;Modelo Chip Básico;2023-06-30;Ativa
1563;1170;Modelo Pro c/ Impressora;2023-07-07;Ativa
1564;1170;Modelo Smart Android;2023-07-03;Inativa
1565;1171;Modelo Chip Básico;2021-07-29;Ativa
1566;1171;Modelo Smart Android;2021-07-17;Bloqueada
1567;1172;Modelo Chip Básico;2022-11-21;Ativa
1568;1173;Modelo Chip Básico;2023-11-14;Ativa
1569;1174;Modelo Smart Android;2021-09-16;Inativa
1570;1175;Modelo Pro c/ Impressora;2023-05-06;Bloqueada
1571;1176;Modelo Pro c/ Impressora;2023-02-24;Ativa
1572;1177;Modelo Chip Básico;2022-02-09;Bloqueada
1573;1177;Modelo Pro c/ Impressora;2022-02-03;Ativa
1574;1178;Modelo Chip Básico;2024-10-21;Inativa
1575;1179;Modelo Chip Básico;2022-05-28;Ativa
1576;1180;Modelo Chip Básico;2023-06-11;Ativa
1577;1181;Modelo Smart Android;2023-09-08;Bloqueada
1578;1182;Modelo Pro c/ Impressora;2022-05-10;Ativa
1579;1183;Modelo Chip Básico;2022-05-10;Inativa
1580;1183;Modelo Chip Básico;2022-05-09;Ativa
1581;1184;Modelo Pro c/ Impressora;2021-03-10;Bloqueada
1582;1184;Modelo Smart Android;2021-03-12;Ativa
1583;1185;Modelo Chip Básico;2022-02-02;Ativa
1584;1186;Modelo Smart Android;2021-12-26;Ativa
1585;1186;Modelo Chip Básico;2021-12-15;Ativa
1586;1187;Modelo Smart Android;2023-09-16;Ativa
1587;1188;Modelo Pro c/ Impressora;2021-03-04;Ativa
1588;1189;Modelo Chip Básico;2022-11-03;Ativa
1589;1189;Modelo Pro c/ Impressora;2022-11-09;Bloqueada
1590;1190;Modelo Chip Básico;2024-07-13;Ativa
1591;1191;Modelo Chip Básico;2022-02-10;Ativa
1592;1192;Modelo Chip Básico;2024-02-28;Inativa
1593;1193;Modelo Smart Android;2021-03-08;Inativa
1594;1194;Modelo Smart Android;2024-03-14;Ativa
1595;1194;Modelo Chip Básico;2024-03-18;Bloqueada
1596;1194;Modelo Chip Básico;2024-03-06;Inativa
1597;1194;Modelo Chip Básico;2024-03-17;Ativa
1598;1195;Modelo Pro c/ Impressora;2023-10-27;Ativa
1599;1196;Modelo Pro c/ Impressora;2023-10-20;Inativa
1600;1197;Modelo Pro c/ Impressora;2023-07-27;Bloqueada
1601;1198;Modelo Smart Android;2021-05-02;Ativa
1602;1198;Modelo Chip Básico;2021-05-09;Ativa
1603;1199;Modelo Smart Android;2023-05-28;Ativa
1604;1200;Modelo Smart Android;2022-08-03;Ativa
1605;1200;Modelo Chip Básico;2022-08-01;Ativa
1606;1201;Modelo Smart Android;2021-06-24;Inativa
1607;1202;Modelo Smart Android;2023-02-20;Bloqueada
1608;1203;Modelo Chip Básico;2023-04-20;Ativa
1609;1204;Modelo Pro c/ Impressora;2021-09-24;Ativa
1610;1205;Modelo Chip Básico;2023-12-16;Ativa
1611;1206;Modelo Pro c/ Impressora;2024-01-14;Ativa
1612;1206;Modelo Smart Android;2024-01-14;Ativa
1613;1207;Modelo Chip Básico;2021-01-26;Inativa
1614;1208;Modelo Chip Básico;2022-09-14;Ativa
1615;1209;Modelo Smart Android;2021-04-25;Ativa
1616;1209;Modelo Chip Básico;2021-04-27;Ativa
1617;1209;Modelo Chip Básico;2021-04-28;Bloqueada
1618;1210;Modelo Pro c/ Impressora;2021-06-30;Bloqueada
1619;1211;Modelo Smart Android;2023-07-30;Inativa
1620;1212;Modelo Chip Básico;2022-09-19;Ativa
1621;1213;Modelo Pro c/ Impressora;2022-08-29;Ativa
1622;1214;Modelo Chip Básico;2021-10-03;Bloqueada
1623;1215;Modelo Pro c/ Impressora;2022-10-16;Inativa
1624;1216;Modelo Chip Básico;2021-07-23;Inativa
1625;1217;Modelo Pro c/ Impressora;2024-07-24;Ativa
1626;1217;Modelo Chip Básico;2024-07-14;Bloqueada
1627;1218;Modelo Chip Básico;2021-11-01;Ativa
1628;1218;Modelo Pro c/ Impressora;2021-10-29;Ativa
1629;1218;Modelo Chip Básico;2021-10-22;Ativa
1630;1218;Modelo Pro c/ Impressora;2021-11-04;Ativa
1631;1218;Modelo Pro c/ Impressora;2021-10-23;Inativa
1632;1219;Modelo Pro c/ Impressora;2022-01-07;Ativa
1633;1220;Modelo Chip Básico;2024-07-04;Bloqueada
1634;1221;Modelo Smart Android;2022-10-09;Ativa
1635;1222;Modelo Smart Android;2024-04-27;Ativa
1636;1223;Modelo Pro c/ Impressora;2022-10-15;Bloqueada
1637;1224;Modelo Pro c/ Impressora;2023-06-02;Ativa
1638;1225;Modelo Pro c/ Impressora;2021-05-08;Inativa
1639;1226;Modelo Chip Básico;2022-10-22;Inativa
1640;1226;Modelo Chip Básico;2022-10-27;Ativa
1641;1227;Modelo Smart Android;2022-02-05;Ativa
1642;1228;Modelo Pro c/ Impressora;2021-12-23;Bloqueada
1643;1229;Modelo Chip Básico;2023-10-29;Bloqueada
1644;1229;Modelo Pro c/ Impressora;2023-10-26;Ativa
1645;1229;Modelo Pro c/ Impressora;2023-10-23;Ativa
1646;1230;Modelo Chip Básico;2022-05-10;Inativa
1647;1231;Modelo Pro c/ Impressora;2023-11-12;Ativa
1648;1232;Modelo Chip Básico;2021-01-13;Ativa
1649;1232;Modelo Pro c/ Impressora;2021-01-02;Ativa
1650;1233;Modelo Chip Básico;2023-12-23;Bloqueada
1651;1233;Modelo Chip Básico;2023-12-24;Ativa
1652;1233;Modelo Pro c/ Impressora;2023-12-24;Ativa
1653;1233;Modelo Pro c/ Impressora;2023-12-12;Ativa
1654;1233;Modelo Pro c/ Impressora;2023-12-13;Ativa
1655;1234;Modelo Smart Android;2023-08-03;Bloqueada
1656;1235;Modelo Chip Básico;2023-03-01;Inativa
1657;1235;Modelo Chip Básico;2023-03-09;Ativa
1658;1235;Modelo Pro c/ Impressora;2023-03-07;Ativa
1659;1236;Modelo Chip Básico;2022-04-16;Ativa
1660;1236;Modelo Chip Básico;2022-04-21;Ativa
1661;1236;Modelo Chip Básico;2022-04-20;Bloqueada
1662;1237;Modelo Chip Básico;2023-05-16;Ativa
1663;1237;Modelo Chip Básico;2023-05-17;Inativa
1664;1237;Modelo Chip Básico;2023-05-21;Bloqueada
1665;1238;Modelo Smart Android;2023-07-16;Ativa
1666;1238;Modelo Pro c/ Impressora;2023-07-21;Ativa
1667;1238;Modelo Chip Básico;2023-07-25;Bloqueada
1668;1239;Modelo Chip Básico;2021-01-20;Bloqueada
1669;1240;Modelo Chip Básico;2021-07-11;Ativa
1670;1240;Modelo Pro c/ Impressora;2021-07-01;Ativa
1671;1241;Modelo Smart Android;2023-11-01;Inativa
1672;1242;Modelo Chip Básico;2023-10-01;Bloqueada
1673;1243;Modelo Chip Básico;2023-03-27;Ativa
1674;1244;Modelo Smart Android;2021-01-22;Bloqueada
1675;1244;Modelo Chip Básico;2021-01-17;Ativa
1676;1245;Modelo Smart Android;2022-02-21;Bloqueada
1677;1246;Modelo Chip Básico;2024-06-20;Ativa
1678;1247;Modelo Chip Básico;2022-10-08;Bloqueada
1679;1247;Modelo Pro c/ Impressora;2022-10-01;Bloqueada
1680;1248;Modelo Pro c/ Impressora;2023-10-01;Ativa
1681;1248;Modelo Pro c/ Impressora;2023-10-05;Ativa
1682;1249;Modelo Chip Básico;2023-06-16;Ativa
1683;1249;Modelo Smart Android;2023-06-04;Ativa
1684;1250;Modelo Chip Básico;2022-09-19;Ativa
1685;1250;Modelo Pro c/ Impressora;2022-09-21;Bloqueada
1686;1251;Modelo Smart Android;2023-06-22;Inativa
1687;1252;Modelo Pro c/ Impressora;2022-03-05;Ativa
1688;1253;Modelo Chip Básico;2022-11-22;Ativa
1689;1254;Modelo Chip Básico;2021-03-21;Bloqueada
1690;1254;Modelo Chip Básico;2021-03-21;Ativa
1691;1255;Modelo Smart Android;2024-03-02;Ativa
1692;1256;Modelo Pro c/ Impressora;2021-04-26;Bloqueada
1693;1257;Modelo Smart Android;2023-09-18;Bloqueada
1694;1258;Modelo Pro c/ Impressora;2024-06-30;Ativa
1695;1259;Modelo Pro c/ Impressora;2024-11-02;Bloqueada
1696;1260;Modelo Chip Básico;2023-09-13;Ativa
1697;1261;Modelo Chip Básico;2021-11-20;Inativa
1698;1262;Modelo Chip Básico;2023-01-05;Ativa
1699;1263;Modelo Chip Básico;2023-11-21;Ativa
1700;1264;Modelo Pro c/ Impressora;2023-04-12;Ativa
1701;1265;Modelo Smart Android;2021-12-12;Ativa
1702;1266;Modelo Pro c/ Impressora;2023-02-01;Inativa
1703;1267;Modelo Pro c/ Impressora;2021-03-14;Ativa
1704;1268;Modelo Chip Básico;2021-05-23;Inativa
1705;1269;Modelo Pro c/ Impressora;2023-02-09;Ativa
1706;1270;Modelo Chip Básico;2023-12-18;Inativa
1707;1271;Modelo Pro c/ Impressora;2024-09-27;Ativa
1708;1271;Modelo Chip Básico;2024-10-05;Ativa
1709;1271;Modelo Chip Básico;2024-09-28;Inativa
1710;1271;Modelo Pro c/ Impressora;2024-09-30;Ativa
1711;1272;Modelo Smart Android;2021-06-01;Bloqueada
1712;1273;Modelo Pro c/ Impressora;2022-08-07;Ativa
1713;1274;Modelo Chip Básico;2024-07-03;Ativa
1714;1275;Modelo Pro c/ Impressora;2024-09-21;Ativa
1715;1275;Modelo Smart Android;2024-09-15;Ativa
1716;1276;Modelo Pro c/ Impressora;2023-07-26;Ativa
1717;1277;Modelo Chip Básico;2021-01-18;Ativa
1718;1277;Modelo Chip Básico;2021-01-09;Bloqueada
1719;1278;Modelo Chip Básico;2021-09-22;Bloqueada
1720;1278;Modelo Smart Android;2021-09-19;Ativa
1721;1279;Modelo Chip Básico;2022-04-03;Ativa
1722;1279;Modelo Chip Básico;2022-04-04;Ativa
1723;1280;Modelo Smart Android;2023-05-06;Bloqueada
1724;1281;Modelo Smart Android;2024-02-25;Inativa
1725;1282;Modelo Pro c/ Impressora;2022-10-30;Inativa
1726;1282;Modelo Pro c/ Impressora;2022-11-03;Bloqueada
1727;1283;Modelo Pro c/ Impressora;2024-10-08;Inativa
1728;1283;Modelo Smart Android;2024-10-09;Bloqueada
1729;1284;Modelo Chip Básico;2023-01-19;Inativa
1730;1285;Modelo Chip Básico;2021-09-18;Ativa
1731;1285;Modelo Pro c/ Impressora;2021-09-17;Inativa
1732;1285;Modelo Chip Básico;2021-09-18;Ativa
1733;1286;Modelo Smart Android;2022-10-18;Inativa
1734;1286;Modelo Chip Básico;2022-10-18;Bloqueada
1735;1287;Modelo Smart Android;2021-06-21;Inativa
1736;1288;Modelo Chip Básico;2023-09-01;Inativa
1737;1288;Modelo Pro c/ Impressora;2023-09-04;Ativa
1738;1289;Modelo Chip Básico;2024-06-03;Ativa
1739;1290;Modelo Pro c/ Impressora;2022-08-09;Ativa
1740;1291;Modelo Smart Android;2022-04-27;Inativa
1741;1292;Modelo Chip Básico;2023-11-25;Ativa
1742;1293;Modelo Chip Básico;2022-04-13;Inativa
1743;1294;Modelo Smart Android;2022-05-15;Ativa
1744;1294;Modelo Chip Básico;2022-05-20;Ativa
1745;1295;Modelo Pro c/ Impressora;2023-10-27;Ativa
1746;1296;Modelo Chip Básico;2021-12-27;Ativa
1747;1297;Modelo Pro c/ Impressora;2024-07-04;Ativa
1748;1298;Modelo Chip Básico;2024-05-10;Ativa
1749;1299;Modelo Pro c/ Impressora;2021-06-03;Inativa
1750;1300;Modelo Pro c/ Impressora;2024-05-29;Ativa
1751;1301;Modelo Chip Básico;2022-08-21;Inativa
1752;1302;Modelo Pro c/ Impressora;2021-03-05;Ativa
1753;1303;Modelo Pro c/ Impressora;2023-09-06;Ativa
1754;1304;Modelo Chip Básico;2023-11-03;Ativa
1755;1304;Modelo Smart Android;2023-11-03;Ativa
1756;1305;Modelo Chip Básico;2023-03-26;Ativa
1757;1306;Modelo Chip Básico;2021-06-23;Bloqueada
1758;1307;Modelo Smart Android;2021-11-09;Ativa
1759;1308;Modelo Smart Android;2021-11-17;Ativa
1760;1309;Modelo Pro c/ Impressora;2021-06-22;Ativa
1761;1309;Modelo Pro c/ Impressora;2021-06-19;Bloqueada
1762;1310;Modelo Chip Básico;2024-09-22;Bloqueada
1763;1310;Modelo Chip Básico;2024-09-24;Ativa
1764;1311;Modelo Chip Básico;2024-09-19;Ativa
1765;1312;Modelo Chip Básico;2021-04-01;Inativa
1766;1313;Modelo Chip Básico;2023-04-04;Ativa
1767;1314;Modelo Pro c/ Impressora;2022-02-22;Ativa
1768;1315;Modelo Smart Android;2024-06-01;Bloqueada
1769;1316;Modelo Smart Android;2023-12-28;Ativa
1770;1317;Modelo Smart Android;2022-12-14;Ativa
1771;1318;Modelo Chip Básico;2024-03-02;Inativa
1772;1319;Modelo Smart Android;2021-11-18;Ativa
1773;1320;Modelo Smart Android;2023-02-17;Inativa
1774;1320;Modelo Chip Básico;2023-02-27;Ativa
1775;1321;Modelo Smart Android;2024-06-16;Ativa
1776;1322;Modelo Smart Android;2021-03-04;Inativa
1777;1323;Modelo Chip Básico;2024-03-11;Inativa
1778;1324;Modelo Smart Android;2021-03-13;Bloqueada
1779;1325;Modelo Chip Básico;2024-10-15;Ativa
1780;1326;Modelo Chip Básico;2022-11-29;Ativa
1781;1327;Modelo Chip Básico;2022-07-03;Bloqueada
1782;1328;Modelo Smart Android;2021-03-07;Ativa
1783;1328;Modelo Pro c/ Impressora;2021-03-20;Ativa
1784;1329;Modelo Chip Básico;2024-07-01;Ativa
1785;1330;Modelo Chip Básico;2022-12-10;Bloqueada
1786;1331;Modelo Pro c/ Impressora;2024-08-29;Ativa
1787;1332;Modelo Chip Básico;2022-11-09;Ativa
1788;1333;Modelo Chip Básico;2021-04-05;Bloqueada
1789;1334;Modelo Chip Básico;2024-04-19;Ativa
1790;1335;Modelo Pro c/ Impressora;2024-10-13;Ativa
1791;1336;Modelo Pro c/ Impressora;2024-04-18;Bloqueada
1792;1337;Modelo Pro c/ Impressora;2024-10-29;Ativa
1793;1338;Modelo Smart Android;2021-08-16;Ativa
1794;1339;Modelo Chip Básico;2021-06-03;Ativa
1795;1339;Modelo Chip Básico;2021-06-05;Inativa
1796;1339;Modelo Chip Básico;2021-06-05;Bloqueada
1797;1340;Modelo Pro c/ Impressora;2024-05-03;Inativa
1798;1341;Modelo Pro c/ Impressora;2024-07-08;Ativa
1799;1342;Modelo Pro c/ Impressora;2024-10-28;Bloqueada
1800;1343;Modelo Chip Básico;2024-03-01;Ativa
1801;1344;Modelo Smart Android;2024-11-05;Ativa
1802;1345;Modelo Pro c/ Impressora;2021-03-29;Ativa
1803;1346;Modelo Smart Android;2024-04-09;Ativa
1804;1347;Modelo Smart Android;2024-05-19;Inativa
1805;1347;Modelo Chip Básico;2024-05-15;Ativa
1806;1348;Modelo Pro c/ Impressora;2022-07-23;Inativa
1807;1349;Modelo Pro c/ Impressora;2022-04-23;Bloqueada
1808;1350;Modelo Pro c/ Impressora;2024-07-16;Ativa
1809;1351;Modelo Pro c/ Impressora;2021-06-12;Ativa
1810;1352;Modelo Pro c/ Impressora;2024-04-20;Bloqueada
1811;1353;Modelo Chip Básico;2024-04-11;Bloqueada
1812;1354;Modelo Smart Android;2022-05-10;Ativa
1813;1355;Modelo Smart Android;2021-03-23;Inativa
1814;1356;Modelo Pro c/ Impressora;2023-02-06;Ativa
1815;1357;Modelo Chip Básico;2021-11-28;Ativa
1816;1358;Modelo Chip Básico;2024-10-05;Ativa
1817;1359;Modelo Pro c/ Impressora;2021-04-28;Inativa
1818;1359;Modelo Smart Android;2021-04-22;Ativa
1819;1359;Modelo Chip Básico;2021-04-22;Ativa
1820;1360;Modelo Chip Básico;2023-12-09;Ativa
1821;1361;Modelo Chip Básico;2024-10-24;Ativa
1822;1361;Modelo Pro c/ Impressora;2024-10-16;Ativa
1823;1362;Modelo Chip Básico;2021-04-14;Ativa
1824;1363;Modelo Smart Android;2022-03-01;Ativa
1825;1364;Modelo Chip Básico;2022-01-09;Ativa
1826;1364;Modelo Chip Básico;2022-01-11;Ativa
1827;1365;Modelo Chip Básico;2024-01-11;Ativa
1828;1366;Modelo Chip Básico;2021-05-19;Bloqueada
1829;1366;Modelo Pro c/ Impressora;2021-05-27;Ativa
1830;1367;Modelo Chip Básico;2022-02-13;Bloqueada
1831;1368;Modelo Chip Básico;2023-10-16;Ativa
1832;1369;Modelo Pro c/ Impressora;2021-08-15;Inativa
1833;1370;Modelo Smart Android;2023-09-01;Ativa
1834;1371;Modelo Chip Básico;2021-01-18;Ativa
1835;1372;Modelo Pro c/ Impressora;2023-09-09;Ativa
1836;1373;Modelo Chip Básico;2024-09-26;Inativa
1837;1373;Modelo Chip Básico;2024-10-06;Ativa
1838;1374;Modelo Smart Android;2022-06-08;Inativa
1839;1375;Modelo Pro c/ Impressora;2021-07-14;Ativa
1840;1375;Modelo Chip Básico;2021-07-15;Inativa
1841;1376;Modelo Smart Android;2022-01-06;Ativa
1842;1377;Modelo Pro c/ Impressora;2022-10-28;Bloqueada
1843;1378;Modelo Chip Básico;2024-01-17;Ativa
1844;1378;Modelo Pro c/ Impressora;2024-01-13;Ativa
1845;1378;Modelo Smart Android;2024-01-15;Ativa
1846;1378;Modelo Pro c/ Impressora;2024-01-17;Ativa
1847;1379;Modelo Pro c/ Impressora;2024-04-05;Ativa
1848;1380;Modelo Pro c/ Impressora;2023-08-06;Ativa
1849;1381;Modelo Pro c/ Impressora;2024-06-24;Ativa
1850;1382;Modelo Chip Básico;2021-12-19;Inativa
1851;1382;Modelo Pro c/ Impressora;2021-12-15;Ativa
1852;1383;Modelo Chip Básico;2021-03-20;Ativa
1853;1384;Modelo Chip Básico;2021-08-01;Bloqueada
1854;1385;Modelo Pro c/ Impressora;2024-09-15;Inativa
1855;1385;Modelo Pro c/ Impressora;2024-09-13;Inativa
1856;1386;Modelo Chip Básico;2024-02-26;Ativa
1857;1387;Modelo Chip Básico;2021-02-05;Bloqueada
1858;1388;Modelo Pro c/ Impressora;2021-09-08;Ativa
1859;1389;Modelo Pro c/ Impressora;2021-09-05;Inativa
1860;1390;Modelo Chip Básico;2024-03-25;Bloqueada
1861;1391;Modelo Chip Básico;2023-10-04;Inativa
1862;1392;Modelo Pro c/ Impressora;2021-12-19;Ativa
1863;1393;Modelo Pro c/ Impressora;2022-10-23;Inativa
1864;1394;Modelo Smart Android;2021-02-23;Ativa
1865;1395;Modelo Pro c/ Impressora;2023-07-18;Ativa
1866;1396;Modelo Chip Básico;2023-07-17;Ativa
1867;1397;Modelo Chip Básico;2024-01-01;Ativa
1868;1397;Modelo Smart Android;2024-01-10;Ativa
1869;1398;Modelo Pro c/ Impressora;2022-12-15;Ativa
1870;1399;Modelo Smart Android;2021-06-18;Ativa
1871;1399;Modelo Smart Android;2021-06-19;Bloqueada
1872;1399;Modelo Chip Básico;2021-06-11;Ativa
1873;1400;Modelo Pro c/ Impressora;2024-01-19;Inativa
1874;1401;Modelo Chip Básico;2022-04-27;Ativa
1875;1402;Modelo Pro c/ Impressora;2023-10-10;Ativa
1876;1402;Modelo Chip Básico;2023-10-18;Ativa
1877;1403;Modelo Pro c/ Impressora;2024-06-06;Bloqueada
1878;1403;Modelo Chip Básico;2024-06-06;Ativa
1879;1404;Modelo Chip Básico;2021-08-05;Ativa
1880;1405;Modelo Chip Básico;2023-11-04;Ativa
1881;1406;Modelo Pro c/ Impressora;2024-05-02;Ativa
1882;1407;Modelo Chip Básico;2021-04-28;Ativa
1883;1408;Modelo Chip Básico;2024-09-03;Inativa
1884;1409;Modelo Chip Básico;2023-01-14;Inativa
1885;1410;Modelo Smart Android;2024-05-06;Ativa
1886;1411;Modelo Chip Básico;2023-11-04;Ativa
1887;1411;Modelo Chip Básico;2023-11-11;Inativa
1888;1412;Modelo Pro c/ Impressora;2023-09-04;Ativa
1889;1413;Modelo Chip Básico;2021-06-02;Inativa
1890;1414;Modelo Pro c/ Impressora;2022-12-23;Ativa
1891;1415;Modelo Pro c/ Impressora;2021-12-09;Ativa
1892;1416;Modelo Pro c/ Impressora;2021-10-17;Inativa
1893;1417;Modelo Pro c/ Impressora;2022-06-02;Ativa
1894;1418;Modelo Smart Android;2022-02-26;Bloqueada
1895;1419;Modelo Pro c/ Impressora;2021-09-23;Ativa
1896;1420;Modelo Smart Android;2024-05-14;Bloqueada
1897;1420;Modelo Chip Básico;2024-05-18;Ativa
1898;1421;Modelo Smart Android;2022-06-14;Bloqueada
